ID,NOTA_WSW,NOTA_TK,RANK
2018-02,economia mundial sigue mostrando indicadores favorables seniales positivas cotizaciones materias primas flujos capitales hacia economias emergentes aunque mayor incertidumbre mercados financieros internacionales,la economia mundial sigue mostrando indicadores favorables con seniales positivas en las cotizaciones de las materias primas y en los flujos de capitales hacia economias emergentes aunque con una mayor incertidumbre en los mercados financieros internacionales,7
2018-02,inflacion tasa interanual paso ,la inflacion de [DATE] fue [NUM] con lo cual su tasa interanual paso de [NUM] en [DATE] a [NUM] en [DATE] ,8
2018-03,inflacion continuo disminuyendo ubico tramo inferior rango meta cuarto mes consecutivo,la inflacion en [DATE] continuo disminuyendo y se ubico en el tramo inferior del rango meta por cuarto mes consecutivo,1
2018-03,proyecta tasa inflacion interanual ubicara debajo convergera gradualmente,se proyecta que en [DATE] la tasa de inflacion interanual se ubicara por debajo de [NUM] y convergera gradualmente a [NUM],2
2018-03,crecimiento actividad economica mantiene debajo potencial contexto baja inflacion,el crecimiento de la actividad economica se mantiene por debajo de su potencial en un contexto de baja inflacion y,3
2018-03,economia mundial sigue mostrando indicadores favorables aunque mayor incertidumbre mercados financieros internacionales,la economia mundial sigue mostrando indicadores favorables aunque con una mayor incertidumbre en los mercados financieros internacionales,4
2018-03,tasa inflacion alimentos energia tasa interanual mantuvo tambien dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual en [DATE] se mantuvo en [NUM] tambien dentro del rango meta,5
2018-03,indicadores expectativas empresariales deterioraron aunque mantienen tramo optimista,los indicadores de expectativas empresariales se deterioraron en [DATE] aunque se mantienen en el tramo optimista,6
2018-04,inflacion continuo disminuyendo quinto mes consecutivo ubico previsto debajo limite inferior rango meta,la inflacion en [DATE] continuo disminuyendo por quinto mes consecutivo y se ubico como estaba previsto por debajo del limite inferior del rango meta [NUM],1
2018-04,proyecta tasa inflacion interanual retorne rango meta segundo trimestre gradualmente converja hacia fin anio,se proyecta que la tasa de inflacion interanual retorne al rango meta en el segundo trimestre y que gradualmente converja a [NUM] hacia fin de anio,2
2018-04,parte mediciones tendencia inflacionaria ubicaron cerca centro rango meta,por su parte las mediciones de tendencia inflacionaria se ubicaron cerca del centro del rango meta,3
2018-04,mayoria indicadores expectativas empresariales deterioraron aunque mantienen tramo optimista,la mayoria de los indicadores de expectativas empresariales se deterioraron en [DATE] aunque se mantienen en el tramo optimista,4
2018-05,tasa interanual inflacion subio ligeramente aun debajo limite inferior rango meta,en [DATE] la tasa interanual de inflacion subio ligeramente a [NUM] aun por debajo del limite inferior del rango meta [NUM],1
2018-05,resultado explica principalmente reversion choques oferta entorno actividad economica menor potencial,este resultado se explica principalmente por la reversion de choques de oferta en un entorno de actividad economica menor a su potencial,2
2018-05,parte mediciones tendencia inflacionaria ubican cerca centro rango meta,por su parte las mediciones de tendencia inflacionaria se ubican cerca del centro de rango meta,3
2018-05,tasa interanual inflacion esperada bajo ligeramente [DATE]i,la tasa interanual de la inflacion esperada bajo ligeramente a [NUM] en [DATE]i,4
2018-05,indicadores actividad economica muestran signos claros mayor dinamismo aunque producto bruto interno sigue debajo potencial,los indicadores de la actividad economica muestran signos claros de mayor dinamismo aunque el producto bruto interno sigue debajo de su potencial y,5
2018-05,actividad economica mundial sigue mostrando indicadores favorables aunque mantiene incertidumbre mercados financieros internacionales,la actividad economica mundial sigue mostrando indicadores favorables aunque se mantiene la incertidumbre en los mercados financieros internacionales,6
2018-05,directorio considera apropiado mantener posicion expansiva politica monetaria asegure dicha convergencia entorno expectativas inflacion ancladas,el directorio considera apropiado mantener la posicion expansiva de la politica monetaria hasta que se asegure que dicha convergencia se de en un entorno de expectativas de inflacion ancladas,7
2018-05,inflacion tasa interanual paso abril,la inflacion de [DATE] fue [NUM] con lo cual su tasa interanual paso de [NUM] en [DATE] a [NUM] en abril,8
2018-05,mayoria indicadores expectativas empresariales mejoraron mantienen tramo optimista,la mayoria de los indicadores de expectativas empresariales mejoraron en [DATE] y se mantienen en el tramo optimista,9
2018-05,asimismo observa recuperacion diversos indicadores actividad economica consumo inversion,asimismo se observa una recuperacion de diversos indicadores de actividad economica de consumo y de inversion,10
2018-06,tasa interanual inflacion ubico debajo limite inferior rango meta,en [DATE] la tasa interanual de inflacion se ubico en [NUM] por debajo del limite inferior del rango meta,1
2018-06,parte mediciones tendencia inflacionaria ubican cerca centro rango meta,por su parte las mediciones de tendencia inflacionaria se ubican cerca del centro del rango meta,2
2018-06,tasa interanual inflacion esperada ubica [DATE]i,la tasa interanual de la inflacion esperada se ubica en [NUM] en [DATE]i,3
2018-06,proyecta tasa inflacion interanual retorne rango meta gradualmente converja hacia fin anio,se proyecta que la tasa de inflacion interanual retorne al rango meta en [DATE] y que gradualmente converja a [NUM] hacia fin de anio,4
2018-06,directorio considera apropiado mantener posicion expansiva politica monetaria asegure dicha convergencia junto expectativas inflacion ancladas entorno nivel actividad economica encuentre cerca potencial,el directorio considera apropiado mantener la posicion expansiva de la politica monetaria hasta que se asegure que dicha convergencia se de junto a expectativas de inflacion ancladas en un entorno en el que el nivel de actividad economica se encuentre cerca a su potencial,5
2018-07,resultado inflacion mensual refleja parte aumento impuesto selectivo consumo,el resultado de la inflacion mensual refleja en parte el aumento en el impuesto selectivo al consumo,1
2018-07,lado indicadores tendencia inflacionaria aumentaron respecto continuan ubicandose cerca centro rango meta,por su lado los indicadores de tendencia inflacionaria aumentaron respecto a [DATE] pero continuan ubicandose cerca del centro del rango meta,2
2018-07,mayor riesgo respecto actividad economica mundial mayor volatilidad financiera ambos asociados recientes tensiones comerciales,un mayor riesgo respecto a la actividad economica mundial y una mayor volatilidad financiera ambos asociados a las recientes tensiones comerciales,3
2018-07,proyecta tasa inflacion interanual mantenga rango meta gradualmente converja hacia fin anio,se proyecta que la tasa de inflacion interanual se mantenga en el rango meta en [DATE] y que gradualmente converja a [NUM] hacia fin de anio,4
2018-07,indicadores expectativas empresariales mantienen tramo optimista aunque moderaron respecto mes pasado,los indicadores de expectativas empresariales se mantienen en el tramo optimista en [DATE] aunque se moderaron respecto al mes pasado,5
2018-08,tasa interanual inflacion indicadores tendencia inflacionaria ubican dentro rango meta,en [DATE] la tasa interanual de inflacion y los indicadores de tendencia inflacionaria se ubican dentro del rango meta,1
2018-08,indicadores actividad economica muestran signos mayor dinamismo aunque producto bruto interno sigue debajo potencial,los indicadores de la actividad economica muestran signos de mayor dinamismo aunque el producto bruto interno sigue debajo de su potencial y,2
2018-08,mayor riesgo respecto actividad economica mundial mayor volatilidad financiera ambos asociados recientes tensiones comerciales,un mayor riesgo respecto a la actividad economica mundial y a una mayor volatilidad financiera ambos asociados a las recientes tensiones comerciales,3
2018-09,indicadores actividad economica muestran signos temporales menor dinamismo actividad economica mantiene debajo potencial,algunos indicadores de la actividad economica muestran signos temporales de menor dinamismo y la actividad economica se mantiene por debajo de su potencial y,1
2018-09,mayoria indicadores expectativas empresariales mantienen tramo optimista agosto,la mayoria de los indicadores de expectativas empresariales se mantienen en el tramo optimista en agosto,2
